country,year,polyarchy,liberal_democracy,participatory_democracy,deliberative_democracy,egalitarian_democracy,regime_type,physinteg,mil_constrain,mil_exec,exec_confidence,judicial_constraints,legislative_constraints,rule_of_law_vdem,public_sector_corruption,executive_corruption,corruption_index,clientelism,civil_society_participation,party_institutionalization,state_authority,coup_total_events,coup_event,coup_attempts,executive_direct_election,election_repression,voter_turnout,democracy_breakdown,democracy_transition,polity2,cs_repress,political_violence
Bolivia,2014,0.646,0.389,0.502,0.491,0.443,2.0,0.892,-0.385,0.083,0.0,0.418,0.435,0.401,0.461,0.65,0.696,0.302,0.769,0.691,1.871,,0,0,1.0,,,1,0,7,0.689,-0.187
Bolivia,2015,0.617,0.372,0.467,0.459,0.42,2.0,0.925,-0.385,0.1,0.0,0.412,0.422,0.405,0.429,0.67,0.662,0.337,0.742,0.683,1.871,,0,0,1.0,,,1,0,7,0.493,-0.187
Bolivia,2016,0.619,0.372,0.459,0.444,0.416,2.0,0.902,-0.385,0.1,0.0,0.417,0.422,0.406,0.429,0.672,0.664,0.304,0.723,0.682,1.871,,0,0,1.0,,,1,0,7,0.557,0.006
Bolivia,2017,0.615,0.366,0.457,0.426,0.417,2.0,0.926,-0.385,0.05,0.0,0.393,0.385,0.402,0.429,0.663,0.661,0.311,0.738,0.698,1.871,,0,0,1.0,,,1,0,7,0.718,-0.191
Bolivia,2018,0.598,0.345,0.442,0.419,0.404,2.0,0.926,-0.385,0.05,0.0,0.341,0.367,0.389,0.406,0.663,0.654,0.315,0.738,0.722,1.871,,0,0,1.0,,,1,0,7,0.718,-0.191
Bolivia,2019,0.481,0.254,0.353,0.323,0.307,1.0,0.791,-0.638,0.15,0.0,0.301,0.341,0.345,0.387,0.664,0.67,0.341,0.645,0.696,1.531,,0,0,0.0,,,1,0,,0.203,1.669
Bolivia,2020,0.331,0.23,0.263,0.211,0.223,1.0,0.83,-0.696,0.125,0.0,0.311,0.691,0.387,0.322,0.621,0.652,0.387,0.609,0.712,0.975,,0,0,1.0,,,1,0,,0.383,1.518
Bolivia,2021,0.614,0.366,0.435,0.419,0.401,2.0,0.839,-0.52,0.167,0.0,0.387,0.391,0.474,0.314,0.562,0.574,0.321,0.703,0.728,1.324,,0,0,1.0,,,,,,0.78,-0.001
Bolivia,2022,0.589,0.343,0.414,0.366,0.394,2.0,0.798,-0.881,0.2,0.0,0.276,0.458,0.376,0.496,0.702,0.671,0.285,0.677,0.654,1.534,,0,0,1.0,,,,,,0.551,0.421
Bolivia,2023,0.584,0.345,0.4,0.351,0.387,2.0,0.784,-0.881,0.3,0.0,0.321,0.489,0.352,0.496,0.702,0.604,0.327,0.679,0.636,1.347,,0,0,1.0,,,,,,0.583,0.185
Bolivia,2024,0.576,0.314,0.39,0.323,0.373,2.0,0.784,-0.881,0.3,0.0,0.275,0.358,0.332,0.496,0.728,0.655,0.352,0.636,0.6,1.55,,0,0,1.0,,,,,,0.029,0.671
Brazil,1960,0.408,0.274,0.24,0.288,0.177,1.0,0.488,0.238,0.438,0.333,0.55,0.614,0.413,0.536,0.648,0.719,0.646,0.611,0.309,0.348,0,0,0,1.0,,,0,0,6,0.347,1.3
Brazil,1961,0.407,0.273,0.24,0.287,0.179,1.0,0.488,0.238,0.438,0.333,0.55,0.627,0.413,0.536,0.648,0.719,0.575,0.611,0.309,0.348,0,0,0,1.0,,,0,0,5,0.347,1.3
Brazil,1962,0.407,0.275,0.239,0.296,0.179,1.0,0.488,0.238,0.438,0.333,0.55,0.627,0.413,0.536,0.648,0.719,0.574,0.611,0.309,0.348,0,0,0,1.0,,,0,0,5,0.347,1.3
Brazil,1963,0.403,0.274,0.25,0.293,0.177,1.0,0.488,0.238,0.438,0.333,0.55,0.627,0.413,0.536,0.648,0.719,0.573,0.597,0.309,0.348,0,0,1,1.0,,,0,0,3,0.282,1.3
Brazil,1964,0.21,0.132,0.129,0.077,0.111,1.0,0.131,0.238,0.875,0.333,0.404,0.417,0.288,0.514,0.638,0.693,0.605,0.259,0.439,-0.751,1,2,2,0.0,,,1,-1,-3,-1.392,2.078
Brazil,1965,0.147,0.067,0.112,0.061,0.098,0.0,0.023,0.238,0.875,0.0,0.315,0.097,0.229,0.514,0.626,0.696,0.605,0.2,0.511,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,2.078
Brazil,1966,0.144,0.067,0.112,0.059,0.098,0.0,0.023,0.238,0.812,0.0,0.315,0.097,0.229,0.514,0.626,0.696,0.552,0.2,0.743,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,2.078
Brazil,1967,0.181,0.074,0.122,0.053,0.106,0.0,0.023,0.238,0.812,0.0,0.28,0.124,0.217,0.514,0.626,0.696,0.579,0.2,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,2.078
Brazil,1968,0.18,0.069,0.121,0.052,0.105,0.0,0.023,0.238,0.812,0.0,0.242,0.124,0.205,0.514,0.626,0.696,0.579,0.183,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,2.078
Brazil,1969,0.173,0.067,0.12,0.05,0.104,0.0,0.023,0.238,0.812,0.0,0.23,0.124,0.201,0.514,0.626,0.696,0.579,0.183,0.861,-0.751,1,1,1,0.0,,,1,0,-9,-1.767,2.078
Brazil,1970,0.177,0.068,0.121,0.058,0.105,0.0,0.023,0.238,0.812,0.0,0.23,0.124,0.201,0.514,0.626,0.696,0.578,0.183,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,3.187
Brazil,1971,0.174,0.068,0.12,0.058,0.105,0.0,0.023,0.238,0.812,0.0,0.23,0.124,0.201,0.514,0.626,0.696,0.574,0.183,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,3.187
Brazil,1972,0.174,0.068,0.12,0.058,0.105,0.0,0.023,0.238,0.812,0.0,0.23,0.124,0.201,0.514,0.626,0.696,0.574,0.183,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,3.187
Brazil,1973,0.174,0.068,0.12,0.058,0.105,0.0,0.023,0.238,0.812,0.0,0.23,0.124,0.201,0.514,0.626,0.696,0.574,0.183,0.861,-0.751,0,0,0,0.0,,,1,0,-9,-1.767,3.187
Brazil,1974,0.175,0.066,0.131,0.058,0.105,0.0,0.023,0.238,0.812,0.0,0.209,0.124,0.2,0.514,0.626,0.696,0.574,0.261,0.861,-0.751,0,0,0,0.0,,,1,0,-4,-1.432,3.187
Brazil,1975,0.185,0.068,0.139,0.08,0.111,0.0,0.023,0.238,0.812,0.0,0.209,0.124,0.2,0.514,0.626,0.696,0.58,0.276,0.861,-0.751,0,0,0,0.0,,,1,0,-4,-1.432,3.187
Brazil,1976,0.187,0.07,0.14,0.08,0.111,0.0,0.047,0.238,0.812,0.0,0.209,0.124,0.2,0.514,0.626,0.696,0.58,0.276,0.861,-0.751,0,0,0,0.0,,,1,0,-4,-1.432,3.187
Brazil,1977,0.188,0.07,0.14,0.08,0.111,0.0,0.047,0.238,0.812,0.0,0.209,0.124,0.2,0.514,0.626,0.696,0.58,0.286,0.847,-0.751,0,0,0,0.0,,,1,0,-4,-1.312,3.187
Brazil,1978,0.188,0.074,0.141,0.081,0.112,0.0,0.075,0.238,0.812,0.0,0.209,0.135,0.2,0.514,0.626,0.696,0.58,0.29,0.847,-0.751,0,0,0,0.0,,,1,0,-4,-1.312,3.187
Brazil,1979,0.205,0.09,0.146,0.091,0.116,0.0,0.214,0.238,0.812,0.0,0.209,0.172,0.204,0.514,0.626,0.696,0.58,0.29,0.834,-0.751,0,0,0,0.0,,,1,0,-4,-1.312,3.187
Brazil,1980,0.254,0.119,0.167,0.113,0.13,0.0,0.214,0.238,0.812,0.0,0.35,0.199,0.25,0.514,0.626,0.696,0.509,0.331,0.592,-0.751,0,0,0,0.0,,,1,0,-4,-1.113,2.088
Brazil,1981,0.254,0.119,0.167,0.113,0.13,0.0,0.214,0.238,0.812,0.0,0.35,0.199,0.25,0.514,0.626,0.696,0.509,0.331,0.592,-0.751,0,0,0,0.0,,,1,0,-4,-1.113,2.088
Brazil,1982,0.263,0.135,0.174,0.116,0.132,0.0,0.214,0.238,0.812,0.333,0.35,0.328,0.25,0.514,0.626,0.696,0.508,0.339,0.581,-0.751,0,0,0,0.0,,,1,0,-3,-1.113,2.088
Brazil,1983,0.284,0.146,0.182,0.122,0.138,0.0,0.214,0.238,0.812,0.333,0.35,0.381,0.25,0.514,0.626,0.696,0.502,0.367,0.572,-0.751,0,0,0,0.0,,,1,0,-3,-1.113,2.088
Brazil,1984,0.291,0.148,0.189,0.124,0.141,0.0,0.214,0.238,0.812,0.333,0.35,0.381,0.25,0.514,0.626,0.696,0.502,0.421,0.58,-0.751,0,0,0,0.0,,,1,0,-3,-1.113,2.088
Brazil,1985,0.396,0.229,0.254,0.218,0.197,1.0,0.328,0.238,0.312,0.333,0.411,0.547,0.325,0.514,0.629,0.687,0.525,0.571,0.569,-0.751,0,0,0,0.0,,,1,1,7,-0.058,2.088
Brazil,1986,0.478,0.317,0.305,0.349,0.251,1.0,0.583,0.238,0.25,0.333,0.518,0.64,0.434,0.514,0.593,0.676,0.544,0.736,0.598,-0.192,0,0,0,0.0,,,1,0,7,0.303,2.088
Brazil,1987,0.569,0.377,0.358,0.403,0.295,2.0,0.612,0.238,0.25,0.333,0.518,0.66,0.434,0.514,0.593,0.676,0.532,0.767,0.592,-0.192,0,0,0,0.0,,,1,0,7,0.612,2.088
Brazil,1988,0.685,0.536,0.45,0.508,0.432,2.0,0.612,0.674,0.188,0.333,0.821,0.717,0.605,0.497,0.619,0.664,0.518,0.868,0.608,0.587,0,0,0,0.0,,,1,0,8,1.944,1.139
Brazil,1989,0.728,0.584,0.48,0.54,0.467,2.0,0.612,0.674,0.188,0.333,0.821,0.748,0.625,0.497,0.659,0.673,0.517,0.911,0.616,0.587,0,0,0,0.0,,,1,0,8,2.185,1.139
Brazil,1990,0.814,0.682,0.545,0.609,0.537,2.0,0.612,0.674,0.143,0.0,0.821,0.857,0.645,0.452,0.651,0.608,0.506,0.941,0.63,1.012,0,0,0,1.0,,,1,0,8,3.229,1.139
Brazil,1991,0.829,0.699,0.557,0.622,0.546,2.0,0.612,0.674,0.125,0.333,0.821,0.857,0.654,0.452,0.651,0.608,0.495,0.941,0.63,1.012,0,0,0,1.0,,,1,0,8,3.229,0.61
Brazil,1992,0.839,0.708,0.565,0.685,0.551,2.0,0.612,0.674,0.125,0.333,0.821,0.857,0.654,0.452,0.651,0.608,0.456,0.941,0.636,1.012,0,0,0,1.0,,,1,0,8,3.229,0.61
Brazil,1993,0.842,0.705,0.566,0.696,0.554,2.0,0.612,0.674,0.125,0.333,0.819,0.843,0.687,0.386,0.549,0.567,0.456,0.941,0.636,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1994,0.847,0.705,0.57,0.709,0.556,2.0,0.612,0.674,0.125,0.333,0.819,0.827,0.708,0.32,0.498,0.511,0.456,0.941,0.658,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1995,0.848,0.712,0.572,0.721,0.566,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.716,0.323,0.498,0.512,0.424,0.941,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1996,0.85,0.711,0.586,0.718,0.568,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.716,0.308,0.498,0.51,0.424,0.941,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1997,0.85,0.711,0.586,0.718,0.568,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.719,0.296,0.498,0.506,0.424,0.941,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1998,0.851,0.712,0.591,0.72,0.572,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.719,0.296,0.498,0.506,0.42,0.948,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,1999,0.854,0.714,0.593,0.724,0.581,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.719,0.296,0.498,0.506,0.409,0.948,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,2000,0.857,0.717,0.594,0.727,0.583,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.731,0.296,0.498,0.506,0.409,0.948,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,2001,0.857,0.717,0.594,0.727,0.583,2.0,0.612,0.674,0.062,0.333,0.819,0.827,0.731,0.296,0.498,0.506,0.409,0.948,0.683,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,2002,0.858,0.72,0.596,0.786,0.599,2.0,0.641,0.674,0.062,0.667,0.819,0.827,0.731,0.296,0.538,0.548,0.327,0.948,0.695,1.012,0,0,0,1.0,,,1,0,8,3.229,0.191
Brazil,2003,0.856,0.724,0.608,0.782,0.609,2.0,0.641,0.674,0.062,0.667,0.819,0.851,0.731,0.296,0.538,0.548,0.332,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2004,0.856,0.724,0.608,0.782,0.611,2.0,0.641,0.674,0.062,0.667,0.819,0.851,0.731,0.296,0.538,0.548,0.332,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2005,0.873,0.78,0.658,0.812,0.619,2.0,0.727,0.674,0.19,0.667,0.928,0.898,0.8,0.296,0.581,0.496,0.332,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2006,0.874,0.778,0.658,0.812,0.62,2.0,0.727,0.674,0.19,0.667,0.928,0.892,0.796,0.296,0.581,0.495,0.326,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2007,0.869,0.773,0.654,0.807,0.618,2.0,0.727,0.674,0.19,0.667,0.928,0.892,0.796,0.296,0.581,0.495,0.311,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2008,0.869,0.773,0.652,0.807,0.618,2.0,0.727,0.674,0.19,0.667,0.928,0.892,0.796,0.296,0.581,0.495,0.311,0.948,0.695,-0.966,0,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2009,0.869,0.773,0.652,0.807,0.62,2.0,0.727,0.674,0.19,0.667,0.928,0.892,0.796,0.296,0.581,0.495,0.311,0.948,0.695,-0.966,,0,0,1.0,,,1,0,8,3.229,-0.249
Brazil,2010,0.872,0.778,0.649,0.81,0.626,2.0,0.727,0.674,0.19,0.667,0.934,0.902,0.801,0.296,0.581,0.495,0.312,0.952,0.696,-0.966,,0,0,1.0,,,1,0,8,3.229,-0.185
Brazil,2011,0.876,0.786,0.648,0.813,0.632,2.0,0.727,0.674,0.19,0.667,0.934,0.909,0.801,0.296,0.578,0.494,0.315,0.95,0.696,-0.966,,0,0,1.0,,,1,0,8,3.229,0.134
Brazil,2012,0.872,0.782,0.637,0.807,0.631,2.0,0.727,0.674,0.19,0.667,0.93,0.909,0.8,0.296,0.578,0.494,0.315,0.939,0.696,-0.966,,0,0,1.0,,,1,0,8,2.782,0.134
Brazil,2013,0.876,0.786,0.636,0.815,0.622,2.0,0.727,0.674,0.222,0.667,0.93,0.923,0.797,0.296,0.578,0.494,0.321,0.939,0.707,-0.966,,0,0,1.0,,,1,0,8,2.782,0.389
Brazil,2014,0.877,0.784,0.633,0.814,0.621,2.0,0.727,0.674,0.222,0.667,0.924,0.923,0.797,0.296,0.578,0.507,0.329,0.939,0.707,-0.966,,0,0,1.0,,,1,0,8,2.782,0.647
Brazil,2015,0.863,0.772,0.616,0.795,0.609,2.0,0.727,0.674,0.222,0.667,0.922,0.927,0.794,0.296,0.578,0.507,0.319,0.939,0.698,-0.966,,0,0,1.0,,,1,0,8,2.782,0.732
Brazil,2016,0.782,0.662,0.524,0.588,0.494,2.0,0.731,0.607,0.222,0.667,0.878,0.844,0.736,0.294,0.635,0.535,0.408,0.855,0.707,-1.028,,0,0,1.0,,,1,0,8,2.043,1.041
Brazil,2017,0.778,0.647,0.505,0.588,0.478,2.0,0.704,0.508,0.235,0.667,0.89,0.789,0.728,0.294,0.638,0.535,0.37,0.844,0.725,-1.028,,0,0,1.0,,,1,0,8,1.765,1.641
Brazil,2018,0.753,0.617,0.487,0.541,0.456,2.0,0.641,0.508,0.267,0.667,0.866,0.789,0.71,0.294,0.638,0.535,0.37,0.817,0.716,-1.028,,0,0,1.0,,,1,0,8,1.377,2.206
Brazil,2019,0.698,0.543,0.442,0.491,0.398,2.0,0.496,0.552,0.233,0.667,0.817,0.799,0.638,0.317,0.706,0.547,0.363,0.802,0.727,-0.796,,0,0,1.0,,,1,0,,1.121,2.657
Brazil,2020,0.699,0.54,0.448,0.496,0.4,2.0,0.461,0.552,0.2,0.667,0.82,0.788,0.644,0.317,0.694,0.536,0.366,0.847,0.73,-0.718,,0,0,1.0,,,1,0,,1.299,2.843
Brazil,2021,0.688,0.532,0.437,0.511,0.396,2.0,0.442,0.457,0.2,0.667,0.837,0.791,0.642,0.334,0.736,0.539,0.406,0.837,0.698,-0.671,,0,0,1.0,,,,,,1.1,2.843
Brazil,2022,0.699,0.545,0.449,0.526,0.406,2.0,0.442,0.556,0.214,0.667,0.837,0.819,0.632,0.325,0.755,0.543,0.411,0.837,0.674,-0.671,,0,0,1.0,,,,,,1.1,2.65
Brazil,2023,0.789,0.698,0.547,0.721,0.529,2.0,0.757,0.65,0.214,0.333,0.92,0.943,0.805,0.237,0.565,0.46,0.389,0.935,0.677,-0.903,,0,0,1.0,,,,,,2.773,1.934
Brazil,2024,0.801,0.712,0.548,0.738,0.545,2.0,0.757,0.65,0.208,0.333,0.959,0.936,0.845,0.237,0.472,0.436,0.389,0.935,0.691,-0.903,,0,0,1.0,,,,,,2.773,1.934
Chile,1960,0.538,0.396,0.268,0.375,0.219,2.0,0.857,0.202,0.0,0.0,0.651,0.698,0.855,0.134,0.029,0.069,0.384,0.622,0.857,-2.512,0,0,0,1.0,,,1,0,5,0.552,0.464
Chile,1961,0.548,0.402,0.272,0.38,0.232,2.0,0.857,0.202,0.0,0.0,0.651,0.698,0.855,0.134,0.029,0.069,0.372,0.622,0.857,-2.512,0,0,0,1.0,,,1,0,5,0.552,0.464
Chile,1962,0.549,0.403,0.273,0.385,0.233,2.0,0.857,0.202,0.0,0.0,0.651,0.698,0.855,0.134,0.029,0.069,0.369,0.622,0.857,-2.512,0,0,0,1.0,,,1,0,5,0.552,0.464
Chile,1963,0.557,0.408,0.278,0.386,0.238,2.0,0.857,0.202,0.0,0.0,0.651,0.698,0.866,0.093,0.029,0.059,0.339,0.622,0.857,-2.512,0,0,0,1.0,,,1,0,5,0.552,0.464
Chile,1964,0.583,0.431,0.313,0.47,0.262,2.0,0.885,0.202,0.0,0.0,0.651,0.698,0.87,0.093,0.029,0.059,0.338,0.761,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.464
Chile,1965,0.586,0.434,0.324,0.491,0.275,2.0,0.885,0.202,0.0,0.0,0.651,0.698,0.869,0.093,0.029,0.059,0.33,0.785,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.464
Chile,1966,0.586,0.433,0.324,0.487,0.275,2.0,0.885,0.202,0.0,0.0,0.651,0.698,0.869,0.093,0.029,0.059,0.33,0.785,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.464
Chile,1967,0.586,0.436,0.324,0.492,0.275,2.0,0.885,0.202,0.0,0.0,0.651,0.698,0.869,0.093,0.029,0.059,0.33,0.785,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.709
Chile,1968,0.586,0.442,0.324,0.491,0.275,2.0,0.885,0.202,0.125,0.0,0.651,0.739,0.869,0.093,0.029,0.059,0.33,0.785,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.709
Chile,1969,0.588,0.441,0.325,0.493,0.278,2.0,0.854,0.202,0.125,0.0,0.651,0.739,0.869,0.093,0.029,0.059,0.332,0.785,0.857,-2.512,0,0,0,1.0,,,1,0,6,2.088,0.879
Chile,1970,0.604,0.458,0.335,0.495,0.323,2.0,0.817,0.202,0.125,0.0,0.615,0.841,0.841,0.133,0.029,0.069,0.342,0.785,0.857,-0.583,0,0,0,1.0,,,1,0,6,2.088,2.989
Chile,1971,0.701,0.531,0.394,0.566,0.379,2.0,0.817,0.202,0.25,0.0,0.615,0.841,0.841,0.133,0.029,0.069,0.361,0.785,0.857,-0.583,0,0,0,1.0,,,1,0,6,2.088,2.989
Chile,1972,0.689,0.521,0.386,0.541,0.367,2.0,0.817,0.202,0.25,0.0,0.615,0.841,0.841,0.133,0.029,0.069,0.361,0.785,0.857,-0.583,0,0,0,1.0,,,1,0,6,2.088,2.989
Chile,1973,0.311,0.193,0.111,0.15,0.143,1.0,0.061,0.202,0.8,0.0,0.532,0.841,0.603,0.181,0.186,0.119,0.29,0.317,0.826,-0.76,1,1,2,0.0,,,2,-1,-7,-0.568,2.989
Chile,1974,0.071,0.034,0.019,0.016,0.037,0.0,0.018,0.202,0.625,0.0,0.217,,0.296,0.222,0.496,0.294,0.345,0.035,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.924
Chile,1975,0.071,0.034,0.019,0.014,0.037,0.0,0.018,0.202,0.625,0.0,0.217,,0.303,0.222,0.459,0.282,0.345,0.035,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.924
Chile,1976,0.071,0.034,0.019,0.014,0.037,0.0,0.018,0.202,0.625,0.0,0.217,,0.303,0.222,0.459,0.282,0.345,0.035,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.924
Chile,1977,0.072,0.034,0.019,0.014,0.037,0.0,0.018,0.202,0.625,0.0,0.217,,0.303,0.222,0.459,0.282,0.345,0.062,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,2.306
Chile,1978,0.072,0.034,0.028,0.019,0.037,0.0,0.018,0.202,0.625,0.0,0.217,,0.303,0.222,0.459,0.282,0.345,0.033,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,2.306
Chile,1979,0.073,0.034,0.019,0.018,0.038,0.0,0.018,0.202,0.625,0.0,0.217,,0.303,0.222,0.459,0.282,0.345,0.061,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,2.306
Chile,1980,0.074,0.043,0.032,0.022,0.035,0.0,0.03,0.202,0.625,0.0,0.304,,0.379,0.222,0.459,0.282,0.345,0.072,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.585
Chile,1981,0.075,0.044,0.033,0.02,0.04,0.0,0.03,0.202,0.625,0.0,0.304,,0.379,0.222,0.459,0.282,0.345,0.072,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.585
Chile,1982,0.075,0.045,0.033,0.025,0.04,0.0,0.041,0.202,0.625,0.0,0.304,,0.386,0.222,0.459,0.282,0.345,0.072,,-0.718,0,0,0,0.0,,,2,0,-7,-2.871,1.585
Chile,1983,0.075,0.047,0.033,0.033,0.04,0.0,0.041,0.202,0.625,0.0,0.304,,0.386,0.222,0.459,0.282,0.345,0.072,,-0.718,0,0,0,0.0,,,2,0,-6,-2.871,1.585
Chile,1984,0.075,0.047,0.033,0.029,0.04,0.0,0.041,0.202,0.625,0.0,0.304,,0.386,0.222,0.459,0.282,0.345,0.072,,-0.718,0,0,0,0.0,,,2,0,-6,-2.871,1.585
Chile,1985,0.077,0.05,0.032,0.029,0.04,0.0,0.041,0.202,0.625,0.0,0.322,,0.393,0.222,0.459,0.282,0.345,0.105,,-0.718,0,0,0,0.0,,,2,0,-6,-2.381,1.585
Chile,1986,0.077,0.05,0.031,0.035,0.04,0.0,0.041,0.202,0.625,0.0,0.322,,0.393,0.222,0.459,0.282,0.345,0.105,,-0.718,0,0,0,0.0,,,2,0,-6,-2.381,1.585
Chile,1987,0.08,0.054,0.031,0.036,0.04,0.0,0.122,0.202,0.625,0.0,0.322,,0.393,0.222,0.459,0.282,0.345,0.131,,-0.718,0,0,0,0.0,,,2,0,-6,-2.381,1.585
Chile,1988,0.112,0.062,0.034,0.045,0.046,0.0,0.22,0.202,0.625,0.0,0.322,,0.393,0.222,0.459,0.282,0.345,0.173,,-0.718,0,0,0,0.0,,,2,0,-1,-1.456,1.201
Chile,1989,0.133,0.075,0.038,0.071,0.052,1.0,0.389,0.202,0.625,0.0,0.275,,0.439,0.222,0.459,0.282,0.253,0.176,,-0.718,0,0,0,0.0,,,2,0,8,-1.331,1.201
Chile,1990,0.723,0.633,0.376,0.617,0.433,2.0,0.855,1.304,0.2,0.0,0.917,0.94,0.942,0.068,0.026,0.067,0.213,0.94,0.947,-2.316,0,0,0,1.0,,,2,1,8,2.985,-0.884
Chile,1991,0.819,0.752,0.423,0.712,0.529,2.0,0.94,1.304,0.2,0.0,0.943,0.94,0.958,0.068,0.026,0.061,0.213,0.94,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-0.884
Chile,1992,0.819,0.752,0.519,0.712,0.529,2.0,0.94,1.304,0.2,0.0,0.943,0.94,0.958,0.068,0.026,0.061,0.213,0.94,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-0.884
Chile,1993,0.814,0.747,0.514,0.705,0.526,2.0,0.94,1.304,0.1,0.0,0.943,0.94,0.958,0.068,0.026,0.061,0.209,0.94,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.041
Chile,1994,0.853,0.786,0.54,0.746,0.554,2.0,0.94,1.304,0.1,0.0,0.943,0.94,0.958,0.068,0.026,0.061,0.139,0.94,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,1995,0.853,0.786,0.538,0.76,0.554,2.0,0.94,1.304,0.1,0.0,0.943,0.94,0.958,0.068,0.026,0.061,0.139,0.94,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,1996,0.853,0.786,0.559,0.761,0.554,3.0,0.94,1.304,0.1,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.139,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,1997,0.853,0.786,0.559,0.761,0.554,3.0,0.94,1.304,0.1,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.139,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,1998,0.853,0.787,0.555,0.771,0.555,3.0,0.94,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.148,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,1999,0.851,0.786,0.552,0.768,0.554,3.0,0.94,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.148,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,8,2.985,-1.079
Chile,2000,0.879,0.815,0.579,0.8,0.623,3.0,0.925,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.142,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,9,2.985,-1.079
Chile,2001,0.879,0.815,0.579,0.8,0.623,3.0,0.925,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.142,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,9,2.985,-1.079
Chile,2002,0.879,0.815,0.577,0.805,0.624,3.0,0.925,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.143,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,9,2.985,-1.079
Chile,2003,0.879,0.815,0.577,0.798,0.624,3.0,0.925,1.304,0.0,0.0,0.943,0.94,0.96,0.068,0.026,0.061,0.143,0.952,0.947,-2.316,0,0,0,1.0,,,2,0,9,2.985,-1.079
